province;city;postal code;latitude;longitude
West-Vlaanderen;Oudekapelle;8600;510.135.260.000;28.080.180.000
West-Vlaanderen;Oostkerke (Diksmuide);8600;510.465.080.000;27.964.860.000
West-Vlaanderen;Nieuwkapelle;8600;509.993.960.000;27.998.800.000
West-Vlaanderen;Leke;8600;511.014.830.000;28.909.050.000
West-Vlaanderen;Lampernisse;8600;510.325.200.000;27.683.530.000
West-Vlaanderen;Keiem;8600;510.814.380.000;28.821.890.000
West-Vlaanderen;Kaaskerke;8600;510.364.150.000;28.367.640.000
West-Vlaanderen;Esen;8600;510.294.640.000;29.021.310.000
West-Vlaanderen;Driekapellen;8600;507.064.500.000;39.865.750.000
West-Vlaanderen;Diksmuide;8600;510.317.980.000;28.637.680.000
West-Vlaanderen;Beerst;8600;510.588.750.000;28.869.090.000
West-Vlaanderen;Spiere-Helkijn/Espierres-Helchin;8587;507.301.450.000;33.832.410.000
West-Vlaanderen;Spiere/Espierres;8587;507.184.420.000;33.554.700.000
West-Vlaanderen;Helkijn/Helchin;8587;507.301.450.000;33.832.410.000
West-Vlaanderen;Bossuit;8583;507.481.100.000;34.073.990.000
West-Vlaanderen;Outrijve;8582;507.555.910.000;34.300.020.000
West-Vlaanderen;Waarmaarde;8581;507.908.320.000;34.854.310.000
West-Vlaanderen;Kerkhove;8581;507.982.750.000;35.008.420.000
West-Vlaanderen;Avelgem;8580;507.760.100.000;34.453.140.000
West-Vlaanderen;Tiegem;8573;508.086.960.000;34.759.450.000
West-Vlaanderen;Kaster;8572;508.142.690.000;34.958.820.000
West-Vlaanderen;Vichte;8570;508.379.730.000;34.036.120.000
West-Vlaanderen;Ingooigem;8570;508.173.210.000;34.341.930.000
West-Vlaanderen;Gijzelbrechtegem;8570;508.285.760.000;35.058.100.000
West-Vlaanderen;Anzegem;8570;508.325.600.000;34.787.650.000
West-Vlaanderen;Wevelgem;8560;508.090.860.000;31.844.110.000
West-Vlaanderen;Moorsele;8560;508.408.540.000;31.644.760.000
West-Vlaanderen;Gullegem;8560;508.434.430.000;32.045.800.000
West-Vlaanderen;Sint-Denijs;8554;507.513.320.000;33.682.940.000
West-Vlaanderen;Otegem;8553;508.079.000.000;34.230.780.000
West-Vlaanderen;Moen;8552;507.683.120.000;33.983.690.000
West-Vlaanderen;Heestert;8551;507.819.710.000;34.112.860.000
West-Vlaanderen;Zwevegem;8550;508.132.100.000;33.334.070.000
West-Vlaanderen;Deerlijk;8540;508.538.510.000;33.550.450.000
West-Vlaanderen;Hulste;8531;508.820.720.000;32.959.680.000
West-Vlaanderen;Bavikhove;8531;508.753.580.000;33.113.740.000
West-Vlaanderen;Harelbeke;8530;508.580.080.000;33.126.940.000
West-Vlaanderen;Kuurne;8520;508.508.630.000;32.865.020.000
West-Vlaanderen;Aalbeke;8511;507.787.440.000;32.302.830.000
West-Vlaanderen;Rollegem;8510;507.689.400.000;32.629.690.000
West-Vlaanderen;Marke;8510;508.073.310.000;32.329.050.000
West-Vlaanderen;Kooigem;8510;507.397.280.000;33.312.920.000
West-Vlaanderen;Bellegem;8510;507.778.230.000;32.802.080.000
West-Vlaanderen;Heule;8501;508.432.640.000;32.346.590.000
West-Vlaanderen;Bissegem;8501;508.234.150.000;32.271.210.000
West-Vlaanderen;Kortrijk;8500;508.279.910.000;32.650.270.000
West-Vlaanderen;Zerkegem;8490;511.667.730.000;30.704.170.000
West-Vlaanderen;Varsenare;8490;511.890.770.000;31.422.060.000
West-Vlaanderen;Stalhille;8490;512.144.130.000;30.719.020.000
West-Vlaanderen;Snellegem;8490;511.692.560.000;31.230.500.000
West-Vlaanderen;Jabbeke;8490;511.824.680.000;30.929.530.000
West-Vlaanderen;Ichtegem;8480;510.928.870.000;30.105.050.000
West-Vlaanderen;Eernegem;8480;511.259.990.000;30.302.780.000
West-Vlaanderen;Bekegem;8480;511.595.800.000;30.454.050.000
West-Vlaanderen;Zevekote;8470;511.375.440.000;29.199.850.000
West-Vlaanderen;Snaaskerke;8470;511.743.200.000;29.368.370.000
West-Vlaanderen;Moere;8470;511.225.920.000;29.559.130.000
West-Vlaanderen;Gistel;8470;511.561.110.000;29.672.000.000
West-Vlaanderen;Westkerke;8460;511.647.250.000;30.156.360.000;,
West-Vlaanderen;Roksem;8460;511.705.190.000;30.321.260.000;,
West-Vlaanderen;Oudenburg;8460;511.845.170.000;30.047.260.000;,
West-Vlaanderen;Ettelgem;8460;511.787.510.000;30.326.800.000;,
West-Vlaanderen;Bredene;8450;512.348.360.000;29.773.080.000;,
West-Vlaanderen;Westende;8434;511.594.530.000;27.689.400.000;,
West-Vlaanderen;Lombardsijde;8434;511.485.970.000;27.567.070.000;,
West-Vlaanderen;Spermalie;8433;511.320.990.000;28.554.610.000;,
West-Vlaanderen;Slijpe;8433;511.553.130.000;28.472.220.000;,
West-Vlaanderen;Sint-Pieters-Kapelle, West-vlaanderen;8433;511.266.900.000;28.748.020.000;
West-Vlaanderen;Schore;8433;511.118.280.000;28.391.980.000;,
West-Vlaanderen;Mannekensvere;8433;511.259.730.000;28.180.510.000;,
West-Vlaanderen;Leffinge;8432;511.756.250.000;28.769.520.000;,
West-Vlaanderen;Wilskerke;8431;511.813.260.000;28.405.180.000;,
West-Vlaanderen;Middelkerke;8430;511.851.670.000;28.208.580.000;,
West-Vlaanderen;Vlissegem;8421;512.552.200.000;30.562.460.000;,
West-Vlaanderen;Wenduine;8420;512.983.120.000;30.825.520.000
West-Vlaanderen;Klemskerke;8420;512.425.840.000;30.242.800.000
West-Vlaanderen;De Haan;8420;512.714.130.000;30.353.130.000
West-Vlaanderen;Zandvoorde (Oostende);8400;512.007.640.000;29.759.360.000
West-Vlaanderen;Stene;8400;512.105.790.000;29.307.740.000
West-Vlaanderen;Oostende;8400;512.254.100.000;29.133.720.000
West-Vlaanderen;Zuienkerke;8377;512.650.830.000;31.562.560.000
West-Vlaanderen;Nieuwmunster;8377;512.736.900.000;30.983.370.000
West-Vlaanderen;Meetkerke;8377;512.355.310.000;31.519.450.000
West-Vlaanderen;Houtave;8377;512.360.920.000;31.103.330.000
West-Vlaanderen;Uitkerke;8370;513.036.220.000;31.430.380.000
West-Vlaanderen;Blankenberge;8370;513.150.700.000;31.310.490.000
West-Vlaanderen;Sijsele;8340;512.014.610.000;33.231.550.000
West-Vlaanderen;Oostkerke (Damme);8340;512.779.570.000;32.958.860.000
West-Vlaanderen;Moerkerke;8340;512.454.770.000;33.390.940.000
West-Vlaanderen;Lapscheure;8340;512.776.740.000;33.567.460.000
West-Vlaanderen;Hoeke;8340;512.928.100.000;33.302.560.000
West-Vlaanderen;Damme;8340;512.516.270.000;32.812.050.000
West-Vlaanderen;Ramskapelle (Knokke-Heist);8301;513.153.750.000;32.503.840.000
West-Vlaanderen;Heist-aan-Zee;8301;513.254.110.000;32.033.080.000
West-Vlaanderen;Westkapelle;8300;513.148.430.000;33.027.080.000
West-Vlaanderen;Knokke-Heist;8300;513.413.560.000;32.870.420.000
West-Vlaanderen;Knokke;8300;513.413.560.000;32.870.420.000
West-Vlaanderen;Aartrijke;8211;511.195.550.000;30.897.660.000
West-Vlaanderen;Zedelgem;8210;511.431.590.000;31.362.110.000
West-Vlaanderen;Veldegem;8210;511.046.250.000;31.597.430.000
West-Vlaanderen;Loppem;8210;511.554.490.000;31.958.260.000
West-Vlaanderen;Waardamme;8020;511.117.770.000;32.202.320.000
West-Vlaanderen;Ruddervoorde;8020;510.956.110.000;32.056.490.000
West-Vlaanderen;Oostkamp;8020;511.544.360.000;32.351.880.000
West-Vlaanderen;Hertsberge;8020;511.053.770.000;32.731.020.000
West-Vlaanderen;Zeebrugge;8380;513.313.460.000;32.068.370.000
West-Vlaanderen;Lissewege;8380;512.948.380.000;31.994.150.000
West-Vlaanderen;Dudzele;8380;512.751.510.000;32.276.460.000
West-Vlaanderen;Sint-Kruis;8310;512.139.040.000;32.503.630.000
West-Vlaanderen;Assebroek;8310;511.963.630.000;32.537.390.000
West-Vlaanderen;Sint-Michiels;8200;511.885.990.000;32.117.950.000
West-Vlaanderen;Sint-Andries;8200;511.971.660.000;31.802.660.000
West-Vlaanderen;Koolkerke;8000;512.416.650.000;32.497.510.000
West-Vlaanderen;Brugge;8000;512.094.110.000;32.252.300.000
Vlaams Brabant;Waanrode;3473;509.162.760.000;50.046.130.000
Vlaams Brabant;Kersbeek-Miskom;3472;508.864.410.000;49.950.160.000
Vlaams Brabant;Hoeleden;3471;508.686.970.000;49.859.260.000
Vlaams Brabant;Ransberg;3470;508.751.210.000;50.400.370.000
Vlaams Brabant;Kortenaken;3470;509.097.730.000;50.579.230.000
Vlaams Brabant;Molenbeek-Wersbeek;3461;509.234.910.000;49.670.660.000
Vlaams Brabant;Bekkevoort;3460;509.443.980.000;49.732.790.000
Vlaams Brabant;Assent;3460;509.521.250.000;50.135.270.000
Vlaams Brabant;Rummen;3454;508.912.950.000;51.630.610.000
Vlaams Brabant;Grazen;3450;508.724.440.000;51.260.450.000
Vlaams Brabant;Geetbets;3450;508.899.660.000;51.155.150.000
Vlaams Brabant;Zoutleeuw;3440;508.334.030.000;51.036.660.000
Vlaams Brabant;Helen-Bos;3440;508.204.540.000;50.838.800.000
Vlaams Brabant;Halle-Booienhoven;3440;508.071.470.000;51.075.840.000
Vlaams Brabant;Dormaal;3440;508.093.850.000;51.012.610.000
Vlaams Brabant;Budingen;3440;508.638.240.000;51.046.510.000
Vlaams Brabant;Neerlanden;3404;507.779.680.000;50.791.970.000
Vlaams Brabant;Attenhoven;3404;507.680.920.000;50.909.920.000
Vlaams Brabant;Wezeren;3401;507.288.610.000;51.043.070.000
Vlaams Brabant;Walshoutem;3401;507.235.590.000;50.962.380.000
Vlaams Brabant;Walsbets;3401;507.372.870.000;50.852.050.000
Vlaams Brabant;Waasmont;3401;507.292.940.000;50.635.990.000
Vlaams Brabant;Wange;3400;507.854.970.000;50.304.360.000
Vlaams Brabant;Rumsdorp;3400;507.667.560.000;50.755.180.000
Vlaams Brabant;Overwinden;3400;507.526.760.000;50.492.780.000;,
Vlaams Brabant;Neerwinden;3400;507.653.310.000;50.376.650.000;,
Vlaams Brabant;Landen;3400;507.559.120.000;50.802.850.000;,
Vlaams Brabant;Laar;3400;507.707.880.000;50.254.780.000;,
Vlaams Brabant;Ezemaal;3400;507.760.410.000;50.002.210.000;,
Vlaams Brabant;Eliksem;3400;507.840.460.000;50.104.060.000;,
Vlaams Brabant;Meensel-Kiezegem;3391;508.960.230.000;49.245.780.000;,
Vlaams Brabant;Tielt-Winge;3390;509.404.870.000;49.018.640.000;,
Vlaams Brabant;Tielt, Vlaams Brabant;3390;509.404.870.000;49.018.640.000;
Vlaams Brabant;Sint-Joris-Winge;3390;509.078.270.000;48.767.930.000;,
Vlaams Brabant;Houwaart;3390;509.344.330.000;48.612.640.000;,
Vlaams Brabant;Attenrode;3384;508.774.100.000;49.228.310.000;,
Vlaams Brabant;Kapellen, Vlaams Brabant;3381;508.880.890.000;49.581.310.000;
Vlaams Brabant;Glabbeek-Zuurbemde;3380;508.729.950.000;49.484.410.000;,
Vlaams Brabant;Bunsbeek;3380;508.424.920.000;49.443.150.000;,
Vlaams Brabant;Willebringen;3370;508.115.030.000;48.398.260.000;,
Vlaams Brabant;Vertrijk;3370;508.297.020.000;48.346.260.000
Vlaams Brabant;Roosbeek;3370;508.338.370.000;48.620.280.000
Vlaams Brabant;Neervelp;3370;508.198.600.000;48.103.240.000
Vlaams Brabant;Kerkom;3370;508.533.970.000;48.710.790.000
Vlaams Brabant;Boutersem;3370;508.395.160.000;48.318.520.000
Vlaams Brabant;Opvelp;3360;508.083.430.000;47.949.490.000
Vlaams Brabant;Lovenjoel;3360;508.531.550.000;47.826.070.000
Vlaams Brabant;Korbeek-Lo;3360;508.599.820.000;47.627.190.000
Vlaams Brabant;Bierbeek;3360;508.278.960.000;47.591.440.000
Vlaams Brabant;Wommersom;3350;508.134.710.000;50.179.420.000
Vlaams Brabant;Overhespen;3350;507.949.560.000;50.393.280.000
Vlaams Brabant;Orsmaal-Gussenhoven;3350;508.041.950.000;50.622.560.000
Vlaams Brabant;Neerlinter;3350;508.389.080.000;50.196.160.000
Vlaams Brabant;Neerhespen;3350;507.943.800.000;50.529.510.000
Vlaams Brabant;Melkwezer;3350;508.222.820.000;50.583.910.000
Vlaams Brabant;Linter;3350;508.221.960.000;50.428.540.000
Vlaams Brabant;Drieslinter;3350;508.450.970.000;50.477.260.000;,
Vlaams Brabant;Outgaarden;3321;507.658.490.000;49.190.620.000;,
Vlaams Brabant;Meldert, Vlaams Brabant;3320;507.880.110.000;48.378.710.000;
Vlaams Brabant;Hoegaarden;3320;507.733.260.000;48.875.990.000;,
Vlaams Brabant;Vissenaken;3300;508.355.200.000;49.105.740.000;,
Vlaams Brabant;Tienen;3300;508.056.020.000;49.394.350.000;,
Vlaams Brabant;Sint-Margriete-Houtem (Tienen);3300;508.285.320.000;49.561.230.000;,
Vlaams Brabant;Oplinter;3300;508.291.680.000;49.897.400.000;,
Vlaams Brabant;Oorbeek;3300;507.986.610.000;48.905.250.000;,
Vlaams Brabant;Kumtich;3300;508.180.050.000;48.864.190.000;,
Vlaams Brabant;Hakendover;3300;507.940.160.000;49.814.620.000;,
Vlaams Brabant;Goetsenhoven;3300;507.678.760.000;49.510.980.000;,
Vlaams Brabant;Bost;3300;507.898.460.000;49.408.000.000;,
Vlaams Brabant;Molenstede;3294;510.037.940.000;50.135.800.000;,
Vlaams Brabant;Kaggevinne;3293;509.793.940.000;50.188.650.000;,
Vlaams Brabant;Webbekom;3290;509.728.310.000;50.710.540.000;,
Vlaams Brabant;Schaffen;3290;510.003.280.000;50.819.800.000;,
Vlaams Brabant;Diest;3290;509.845.860.000;50.504.210.000;,
Vlaams Brabant;Deurne, Vlaams Brabant;3290;510.386.200.000;50.956.050.000;
Vlaams Brabant;Testelt;3272;510.087.080.000;49.518.670.000;,
Vlaams Brabant;Messelbroek;3272;509.957.570.000;49.374.410.000;,
Vlaams Brabant;Zichem;3271;510.014.870.000;49.838.940.000;,
Vlaams Brabant;Averbode;3271;510.261.820.000;49.806.860.000;,
Vlaams Brabant;Scherpenheuvel-Zichem;3270;509.802.320.000;49.769.580.000;,
Vlaams Brabant;Scherpenheuvel;3270;509.802.320.000;49.769.580.000;,
Vlaams Brabant;Nieuwrode;3221;509.507.550.000;48.359.050.000;,
Vlaams Brabant;Sint-Pieters-Rode;3220;509.323.590.000;48.202.100.000;,
Vlaams Brabant;Kortrijk-Dutsel;3220;509.256.500.000;48.067.770.000;,
Vlaams Brabant;Holsbeek;3220;509.209.370.000;47.561.020.000;,
Vlaams Brabant;Pellenberg;3212;508.706.920.000;47.933.670.000;,
Vlaams Brabant;Binkom;3211;508.776.100.000;48.920.020.000;,
Vlaams Brabant;Lubbeek;3210;508.815.300.000;48.413.280.000;,
Vlaams Brabant;Linden;3210;508.955.360.000;47.679.070.000
Vlaams Brabant;Rillaar;3202;509.744.060.000;48.944.820.000
Vlaams Brabant;Langdorp;3201;509.932.910.000;48.690.310.000
Vlaams Brabant;Gelrode;3200;509.655.680.000;48.028.370.000
Vlaams Brabant;Aarschot;3200;509.849.240.000;48.317.900.000
Vlaams Brabant;Hever;3191;509.925.790.000;45.551.040.000
Vlaams Brabant;Boortmeerbeek;3190;509.816.280.000;45.721.150.000
Vlaams Brabant;Wespelaar;3150;509.590.840.000;46.330.240.000
Vlaams Brabant;Tildonk;3150;509.435.660.000;46.446.690.000
Vlaams Brabant;Haacht;3150;509.771.770.000;46.384.320.000
Vlaams Brabant;Keerbergen;3140;510.032.910.000;46.286.600.000
Vlaams Brabant;Betekom;3130;509.849.810.000;47.817.070.000
Vlaams Brabant;Begijnendijk;3130;510.189.750.000;47.825.200.000
Vlaams Brabant;Baal;3128;509.956.480.000;47.528.550.000
Vlaams Brabant;Tremelo;3120;509.919.220.000;47.050.710.000
Vlaams Brabant;Werchter;3118;509.710.470.000;46.933.880.000
Vlaams Brabant;Wezemaal;3111;509.476.380.000;47.558.010.000
Vlaams Brabant;Rotselaar;3110;509.512.250.000;47.092.710.000
Vlaams Brabant;Overijse;3090;507.726.520.000;45.376.560.000
Vlaams Brabant;Vossem;3080;508.346.070.000;45.576.270.000
Vlaams Brabant;Tervuren;3080;508.245.590.000;45.141.610.000
Vlaams Brabant;Duisburg;3080;508.159.390.000;45.522.760.000
Vlaams Brabant;Meerbeek;3078;508.821.890.000;45.854.940.000
Vlaams Brabant;Everberg;3078;508.781.980.000;45.703.840.000
Vlaams Brabant;Erps-Kwerps;3071;509.038.570.000;45.573.670.000
Vlaams Brabant;Kortenberg;3070;508.865.130.000;45.386.230.000
Vlaams Brabant;Leefdaal;3061;508.476.010.000;45.908.910.000
Vlaams Brabant;Korbeek-Dijle;3060;508.398.280.000;46.410.350.000
Vlaams Brabant;Bertem;3060;508.627.270.000;46.292.290.000
Vlaams Brabant;Vaalbeek;3054;508.252.910.000;46.885.170.000
Vlaams Brabant;Haasrode;3053;508.304.500.000;47.267.940.000
Vlaams Brabant;Blanden;3052;508.259.920.000;47.040.660.000
Vlaams Brabant;Sint-Joris-Weert;3051;508.033.780.000;46.528.450.000;,
Vlaams Brabant;Oud-Heverlee;3050;508.380.080.000;46.632.100.000;,
Vlaams Brabant;Sint-Agatha-Rode;3040;507.869.500.000;46.336.930.000;,
Vlaams Brabant;Ottenburg;3040;507.527.890.000;46.153.340.000;,
Vlaams Brabant;Neerijse;3040;508.174.150.000;46.253.700.000;,
Vlaams Brabant;Loonbeek;3040;508.074.400.000;46.069.930.000;,
Vlaams Brabant;Huldenberg;3040;507.892.520.000;45.831.760.000;,
Vlaams Brabant;Winksele;3020;508.974.960.000;46.434.700.000;,
Vlaams Brabant;Veltem-Beisem;3020;509.013.120.000;46.226.970.000;,
Vlaams Brabant;Herent;3020;509.069.230.000;46.737.710.000;,
Vlaams Brabant;Wijgmaal, Vlaams Brabant;3018;509.263.020.000;47.019.020.000;
Vlaams Brabant;Wilsele;3012;508.968.050.000;47.026.520.000;,
Vlaams Brabant;Kessel-Lo;3010;508.839.670.000;47.223.380.000;,
Vlaams Brabant;Heverlee;3001;508.644.060.000;46.935.740.000;,
Vlaams Brabant;Leuven;3000;508.792.670.000;47.021.390.000;,
Vlaams Brabant;Weerde;1982;509.719.460.000;44.796.050.000;,
Vlaams Brabant;Elewijt;1982;509.601.430.000;44.969.880.000;,
Vlaams Brabant;Hofstade, Vlaams Brabant;1981;509.912.910.000;44.927.350.000;
Vlaams Brabant;Zemst;1980;509.840.680.000;44.647.120.000;,
Vlaams Brabant;Eppegem;1980;509.618.150.000;44.558.660.000;,
Vlaams Brabant;Wezembeek-Oppem;1970;508.437.920.000;44.883.640.000;,
Vlaams Brabant;Kraainem;1950;508.618.160.000;44.668.780.000;,
Vlaams Brabant;Sterrebeek;1933;508.617.040.000;45.126.780.000;,
Vlaams Brabant;Sint-Stevens-Woluwe;1932;508.692.120.000;44.501.050.000;,
Vlaams Brabant;Zaventem;1930;508.876.870.000;44.701.260.000;,
Vlaams Brabant;Nossegem;1930;508.792.370.000;45.042.210.000;,
Vlaams Brabant;Nederokkerzeel;1910;509.187.700.000;45.642.590.000;,
Vlaams Brabant;Kampenhout;1910;509.419.470.000;45.491.140.000;,
Vlaams Brabant;Buken;1910;509.373.170.000;46.174.410.000;,
Vlaams Brabant;Berg, Vlaams Brabant;1910;509.308.830.000;45.410.060.000;
Vlaams Brabant;Ramsdonk;1880;510.149.430.000;43.352.390.000;,
Vlaams Brabant;Nieuwenrode;1880;509.794.580.000;43.502.590.000;,
Vlaams Brabant;Kapelle-op-den-Bos;1880;510.137.060.000;43.595.260.000;,
Vlaams Brabant;Wolvertem;1861;509.504.030.000;43.088.920.000;,
Vlaams Brabant;Meise;1860;509.340.360.000;43.272.690.000;,
Vlaams Brabant;Strombeek-Bever;1853;509.101.970.000;43.562.250.000;,
Vlaams Brabant;Beigem;1852;509.515.110.000;43.656.100.000;,
Vlaams Brabant;Humbeek;1851;509.674.260.000;43.801.280.000;,
Vlaams Brabant;Grimbergen;1850;509.333.660.000;43.733.810.000;,
Vlaams Brabant;Steenhuffel;1840;509.958.290.000;42.673.410.000;,
Vlaams Brabant;Malderen;1840;510.201.380.000;42.429.200.000;,
Vlaams Brabant;Londerzeel;1840;510.019.890.000;43.018.750.000;,
Vlaams Brabant;Diegem;1831;508.942.320.000;44.356.230.000;,
Vlaams Brabant;Machelen, Vlaams Brabant;1830;509.121.640.000;44.353.530.000;
Vlaams Brabant;Steenokkerzeel;1820;509.102.550.000;45.126.950.000;,
Vlaams Brabant;Perk;1820;509.330.700.000;44.968.360.000;,
Vlaams Brabant;Melsbroek;1820;509.164.120.000;44.753.220.000;,
Vlaams Brabant;Vilvoorde;1800;509.270.530.000;44.248.450.000;,
Vlaams Brabant;Peutie;1800;509.283.540.000;44.541.930.000;,
Vlaams Brabant;Teralfene;1790;508.923.360.000;40.987.530.000;,
Vlaams Brabant;Hekelgem;1790;509.167.930.000;41.131.730.000;,
Vlaams Brabant;Essene;1790;509.018.050.000;41.369.030.000;,
Vlaams Brabant;Affligem;1790;509.078.740.000;41.123.450.000;,
Vlaams Brabant;Merchtem;1785;509.595.180.000;42.327.780.000;,
Vlaams Brabant;Hamme, Vlaams Brabant;1785;509.140.650.000;42.769.160.000;
Vlaams Brabant;Brussegem;1785;509.276.960.000;42.672.000.000;,
Vlaams Brabant;Wemmel;1780;509.095.720.000;43.039.240.000;,
Vlaams Brabant;Liedekerke;1770;508.711.960.000;40.834.320.000;,
Vlaams Brabant;Borchtlombeek;1761;508.484.190.000;41.367.020.000;,
Vlaams Brabant;Strijtem;1760;508.412.140.000;41.169.320.000;,
Vlaams Brabant;Roosdaal;1760;508.383.580.000;40.826.910.000;,
Vlaams Brabant;Pamel;1760;508.457.740.000;40.685.620.000;,
Vlaams Brabant;Onze-Lieve-Vrouw-Lombeek;1760;508.224.850.000;41.136.280.000;,
Vlaams Brabant;Oetingen;1755;507.735.310.000;40.632.520.000;,
Vlaams Brabant;Leerbeek;1755;507.754.440.000;41.180.310.000
Vlaams Brabant;Kester;1755;507.642.440.000;41.194.000.000
Vlaams Brabant;Gooik;1755;507.952.960.000;41.173.090.000
Vlaams Brabant;Sint-Martens-Lennik;1750;508.119.260.000;41.671.970.000
Vlaams Brabant;Sint-Kwintens-Lennik;1750;508.068.660.000;41.538.280.000
Vlaams Brabant;Lennik;1750;508.113.850.000;41.603.500.000
Vlaams Brabant;Gaasbeek;1750;507.998.530.000;41.892.070.000
Vlaams Brabant;Opwijk;1745;509.699.180.000;41.892.270.000
Vlaams Brabant;Mazenzele;1745;509.429.680.000;41.716.680.000
Vlaams Brabant;Sint-Katherina-Lombeek;1742;508.732.260.000;41.560.090.000
Vlaams Brabant;Wambeek;1741;508.532.100.000;41.610.480.000
Vlaams Brabant;Ternat;1740;508.718.870.000;41.758.070.000
Vlaams Brabant;Zellik;1731;508.865.780.000;42.629.730.000
Vlaams Brabant;Relegem;1731;509.003.280.000;42.805.590.000
Vlaams Brabant;Mollem;1730;509.306.740.000;42.270.060.000
Vlaams Brabant;Kobbegem;1730;509.102.910.000;42.498.050.000
Vlaams Brabant;Bekkerzeel;1730;508.852.030.000;42.382.690.000
Vlaams Brabant;Asse;1730;509.105.740.000;42.000.250.000
Vlaams Brabant;Schepdaal;1703;508.337.410.000;41.919.700.000
Vlaams Brabant;Groot-Bijgaarden;1702;508.710.770.000;42.638.620.000
Vlaams Brabant;Itterbeek;1701;508.392.400.000;42.496.450.000
Vlaams Brabant;Sint-Ulriks-Kapelle;1700;508.801.350.000;42.184.310.000
Vlaams Brabant;Sint-Martens-Bodegem;1700;508.613.880.000;42.130.170.000
Vlaams Brabant;Dilbeek;1700;508.451.020.000;42.640.310.000
Vlaams Brabant;Bellingen;1674;507.462.000.000;41.560.060.000
Vlaams Brabant;Beert;1673;507.385.110.000;41.796.100.000
Vlaams Brabant;Elingen;1671;507.793.490.000;41.714.120.000
Vlaams Brabant;Pepingen;1670;507.592.850.000;41.603.060.000
Vlaams Brabant;Heikruis;1670;507.346.720.000;41.123.960.000
Vlaams Brabant;Bogaarden;1670;507.397.100.000;41.352.490.000
Vlaams Brabant;Huizingen;1654;507.457.840.000;42.764.010.000
Vlaams Brabant;Dworp;1653;507.296.770.000;43.005.000.000
Vlaams Brabant;Alsemberg;1652;507.434.660.000;43.361.940.000;,
Vlaams Brabant;Lot;1651;507.634.780.000;42.793.070.000;,
Vlaams Brabant;Beersel;1650;507.672.450.000;43.075.680.000;,
Vlaams Brabant;Sint-Genesius-Rode/Rhode-Saint-Genèse;1640;507.449.560.000;43.455.940.000;,
Vlaams Brabant;Linkebeek;1630;507.722.780.000;43.359.980.000;,
Vlaams Brabant;Drogenbos;1620;507.875.710.000;43.166.000.000;,
Vlaams Brabant;Vlezenbeek;1602;508.057.480.000;42.328.690.000;,
Vlaams Brabant;Ruisbroek, Vlaams Brabant;1601;507.904.010.000;42.973.970.000;
Vlaams Brabant;Sint-Pieters-Leeuw;1600;507.792.650.000;42.428.760.000;,
Vlaams Brabant;Sint-Laureins-Berchem;1600;507.877.670.000;41.981.620.000;,
Vlaams Brabant;Oudenaken;1600;507.805.150.000;41.979.160.000;,
Vlaams Brabant;Vollezele;1570;507.607.830.000;40.252.290.000;,
Vlaams Brabant;Tollembeek;1570;507.411.300.000;40.067.540.000;,
Vlaams Brabant;Galmaarden;1570;507.526.950.000;39.704.740.000;,
Vlaams Brabant;Hoeilaart;1560;507.670.380.000;44.725.640.000;,
Vlaams Brabant;Bever/Biévène;1547;507.169.170.000;39.407.060.000;,
Vlaams Brabant;Sint-Pieters-Kapelle, Vlaams Brabant;1541;507.070.550.000;39.899.870.000;
Vlaams Brabant;Herne;1540;507.246.700.000;40.285.990.000;,
Vlaams Brabant;Herfelingen;1540;507.477.670.000;40.964.430.000;,
Vlaams Brabant;Lembeek;1502;507.133.710.000;42.234.470.000;,
Vlaams Brabant;Buizingen;1501;507.405.760.000;42.498.780.000;,
Vlaams Brabant;Halle;1500;507.368.290.000;42.371.120.000;,
Oost-Vlaanderen;Middelburg;9992;512.551.250.000;34.160.290.000;,
Oost-Vlaanderen;Adegem;9991;512.024.660.000;34.865.310.000;,
Oost-Vlaanderen;Maldegem;9990;512.098.630.000;34.482.030.000;,
Oost-Vlaanderen;Watervliet;9988;512.759.060.000;36.272.980.000;,
Oost-Vlaanderen;Waterland-Oudeman;9988;512.876.470.000;35.886.690.000;,
Oost-Vlaanderen;Sint-Jan-in-Eremo;9982;512.683.620.000;35.798.680.000;,
Oost-Vlaanderen;Sint-Margriete;9981;512.823.110.000;35.471.440.000;,
Oost-Vlaanderen;Sint-Laureins;9980;512.413.890.000;35.268.650.000;,
Oost-Vlaanderen;Lembeke;9971;511.947.070.000;36.331.000.000;,
Oost-Vlaanderen;Kaprijke;9970;512.180.200.000;36.178.230.000;,
Oost-Vlaanderen;Oosteeklo;9968;511.927.280.000;36.891.620.000
Oost-Vlaanderen;Bassevelde;9968;512.304.360.000;36.775.310.000
Oost-Vlaanderen;Boekhoute;9961;512.576.670.000;37.170.220.000
Oost-Vlaanderen;Assenede;9960;512.278.230.000;37.539.340.000
Oost-Vlaanderen;Waarschoot;9950;511.515.660.000;36.059.490.000
Oost-Vlaanderen;Sleidinge;9940;511.327.340.000;36.791.140.000
Oost-Vlaanderen;Kluizen;9940;511.554.010.000;37.327.720.000
Oost-Vlaanderen;Evergem;9940;511.090.010.000;37.077.910.000
Oost-Vlaanderen;Ertvelde;9940;511.788.350.000;37.468.510.000
Oost-Vlaanderen;Ronsele;9932;511.310.320.000;35.516.420.000
Oost-Vlaanderen;Oostwinkel;9931;511.511.380.000;35.243.440.000
